Country code,Economy,Region,Income group,DB Year,Ease of doing business rank,Ease of doing business score (DB17-20 methodology),Rank-Starting a business,Score-Starting a business,Rank-Dealing with construction permits,Score-Dealing with construction permits (DB16-20 methodology),Rank-Getting electricity,Score-Getting electricity (DB16-20 methodology),Rank-Registering property,Score-Registering property (DB17-20 methodology),Rank-Getting credit,Score-Getting credit (DB15-20 methodology),Rank-Protecting minority investors,Score-Protecting minority investors (DB15-20 methodology),Rank-Paying taxes,Score-Paying taxes (DB17-20 methodology),Rank-Trading across borders,Score-Trading across borders (DB16-20 methodology),Rank-Enforcing contracts,Score-Enforcing contracts (DB17-20 methodology),Rank-Resolving insolvency,Score-Resolving insolvency
MDA,Moldova,Europe & Central Asia,Lower middle income,2020,48.0,74.39090999999999,13.0,95.68106,156.0,56.23564,84.0,75.28301,22.0,82.79723000000001,48.0,70.0,45.0,68.0,33.0,85.16189000000001,38.0,92.32009,62.0,63.645950000000006,67.0,54.78423000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2019,,73.12546,,95.5542,,48.23084,,74.87777000000001,,82.62809,,70.0,,68.0,,84.65515,,92.32009,,60.86818,,54.120309999999996
MDA,Moldova,Europe & Central Asia,Lower middle income,2018,,72.72601999999999,,93.76058,,47.96588000000001,,74.64849000000002,,82.58428,,70.0,,68.0,,84.55481999999999,,92.32009,,60.86818,,52.55785
MDA,Moldova,Europe & Central Asia,Lower middle income,2017,,72.52040000000002,,91.96425,,47.69092000000001,,74.59591999999999,,82.54395000000002,,70.0,,68.0,,84.61543,,92.32009,,60.86818,,52.60528000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2016,,71.39344000000001,,92.19459,,47.53704000000001,,67.48003,,82.52890000000002,,70.0,,68.0,,80.01706,,92.38729,,59.94225,,53.84719000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2015,,,,90.44167,,47.20418,,67.21366,,,,70.0,,68.0,,,,92.38729,,,,53.323119999999996
MDA,Moldova,Europe & Central Asia,Lower middle income,2014,,,,88.36574,,,,,,,,40.0,,68.0,,,,,,,,55.143119999999996
MDA,Moldova,Europe & Central Asia,Lower middle income,2013,,,,86.31483,,,,,,,,,,,,,,,,,,54.70124000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2012,,,,86.13524000000002,,,,,,,,,,,,,,,,,,54.34353
MDA,Moldova,Europe & Central Asia,Lower middle income,2011,,,,84.11944000000003,,,,,,,,,,,,,,,,,,52.67638
MDA,Moldova,Europe & Central Asia,Lower middle income,2010,,,,84.26624000000002,,,,,,,,,,,,,,,,,,52.894169999999995
MDA,Moldova,Europe & Central Asia,Lower middle income,2009,,,,80.92071999999999,,,,,,,,,,,,,,,,,,52.894169999999995
MDA,Moldova,Europe & Central Asia,Lower middle income,2008,,,,78.76946000000002,,,,,,,,,,,,,,,,,,53.00835000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2007,,,,74.78559,,,,,,,,,,,,,,,,,,53.296969999999995
MDA,Moldova,Europe & Central Asia,Lower middle income,2006,,,,74.68536999999999,,,,,,,,,,,,,,,,,,52.208830000000006
MDA,Moldova,Europe & Central Asia,Lower middle income,2005,,,,73.51903,,,,,,,,,,,,,,,,,,52.79231000000001
MDA,Moldova,Europe & Central Asia,Lower middle income,2004,,,,68.34182000000001,,,,,,,,,,,,,,,,,,52.108779999999996
MNG,Mongolia,East Asia & Pacific,Lower middle income,2020,81.0,67.77261999999999,100.0,86.67187000000001,29.0,78.20701000000003,152.0,55.04851000000001,50.0,74.16203,25.0,80.0,25.0,74.0,71.0,77.31959,143.0,60.83078,75.0,61.36303,150.0,30.123330000000006
MNG,Mongolia,East Asia & Pacific,Lower middle income,2019,,67.67673,,86.65,,78.18935,,54.875569999999996,,74.14413,,80.0,,74.0,,77.31959,,60.83078,,61.36303,,29.39483
MNG,Mongolia,East Asia & Pacific,Lower middle income,2018,,67.40642000000001,,86.63761000000002,,78.18964000000003,,55.00112000000001,,74.134,,80.0,,74.0,,77.31959,,60.83078,,58.47589000000001,,29.475610000000003
MNG,Mongolia,East Asia & Pacific,Lower middle income,2017,,66.13510000000001,,86.63299,,78.18618000000002,,55.123819999999995,,74.13022000000002,,60.00000000000001,,74.0,,84.44057000000002,,60.83078,,58.47589000000001,,29.53055
MNG,Mongolia,East Asia & Pacific,Lower middle income,2016,,65.29449000000001,,86.63156000000002,,78.18511000000002,,55.30526,,74.54571999999999,,60.00000000000001,,74.0,,75.27390000000003,,60.83078,,58.47589000000001,,29.696690000000004
MNG,Mongolia,East Asia & Pacific,Lower middle income,2015,,,,87.13251000000002,,78.22579,,55.05743,,,,55.00000000000001,,74.0,,,,60.83078,,,,29.871509999999997
MNG,Mongolia,East Asia & Pacific,Lower middle income,2014,,,,87.09663,,,,,,,,55.00000000000001,,72.0,,,,,,,,29.991260000000004
MNG,Mongolia,East Asia & Pacific,Lower middle income,2013,,,,85.50986999999999,,,,,,,,,,,,,,,,,,30.500470000000004
MNG,Mongolia,East Asia & Pacific,Lower middle income,2012,,,,82.94470000000003,,,,,,,,,,,,,,,,,,29.78232
MNG,Mongolia,East Asia & Pacific,Lower middle income,2011,,,,82.23465999999999,,,,,,,,,,,,,,,,,,29.26787
MNG,Mongolia,East Asia & Pacific,Lower middle income,2010,,,,82.43177,,,,,,,,,,,,,,,,,,30.200709999999997
MNG,Mongolia,East Asia & Pacific,Lower middle income,2009,,,,81.4025,,,,,,,,,,,,,,,,,,30.200709999999997
MNG,Mongolia,East Asia & Pacific,Lower middle income,2008,,,,78.71437,,,,,,,,,,,,,,,,,,29.336610000000004
MNG,Mongolia,East Asia & Pacific,Lower middle income,2007,,,,77.36601,,,,,,,,,,,,,,,,,,28.37084
MNG,Mongolia,East Asia & Pacific,Lower middle income,2006,,,,75.60065999999999,,,,,,,,,,,,,,,,,,27.93642
MNG,Mongolia,East Asia & Pacific,Lower middle income,2005,,,,72.61652000000002,,,,,,,,,,,,,,,,,,27.71259
MNG,Mongolia,East Asia & Pacific,Lower middle income,2004,,,,68.01293000000001,,,,,,,,,,,,,,,,,,27.857879999999998
MNE,Montenegro,Europe & Central Asia,Upper middle income,2020,50.0,73.81891,101.0,86.66420000000002,40.0,76.07911,134.0,61.23013,83.0,65.78868,15.0,85.0,61.0,62.00000000000001,75.0,76.67336,41.0,91.85441,44.0,66.75214000000001,43.0,66.14710000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2019,,73.70804000000003,,86.65185000000002,,75.19354000000001,,61.19397000000001,,65.77559000000001,,85.0,,62.00000000000001,,76.67336,,91.85441,,66.75214000000001,,65.98559
MNE,Montenegro,Europe & Central Asia,Upper middle income,2018,,73.84108,,86.6303,,76.88731,,61.278909999999996,,65.7582,,85.0,,62.00000000000001,,76.67336,,91.85441,,66.75214000000001,,65.57615
MNE,Montenegro,Europe & Central Asia,Upper middle income,2017,,71.22233,,86.62379000000001,,68.82457000000001,,43.49562,,65.75421,,85.0,,62.00000000000001,,76.67336,,91.85441,,66.75214000000001,,65.24517
MNE,Montenegro,Europe & Central Asia,Upper middle income,2016,,70.60633,,86.61314,,68.04560000000001,,43.4205,,65.74475000000001,,85.0,,62.00000000000001,,71.54906000000003,,91.85441,,66.75214000000001,,65.08372
MNE,Montenegro,Europe & Central Asia,Upper middle income,2015,,,,86.58681999999999,,66.54324000000001,,43.37984,,,,85.0,,62.00000000000001,,,,91.85441,,,,65.09046000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2014,,,,86.5986,,,,,,,,85.0,,62.00000000000001,,,,,,,,65.03243
MNE,Montenegro,Europe & Central Asia,Upper middle income,2013,,,,86.59739,,,,,,,,,,,,,,,,,,64.99079
MNE,Montenegro,Europe & Central Asia,Upper middle income,2012,,,,86.56509000000001,,,,,,,,,,,,,,,,,,62.36146000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2011,,,,85.07685000000002,,,,,,,,,,,,,,,,,,59.30891
MNE,Montenegro,Europe & Central Asia,Upper middle income,2010,,,,78.61395,,,,,,,,,,,,,,,,,,59.45482000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2009,,,,73.18342000000001,,,,,,,,,,,,,,,,,,59.45482000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2008,,,,72.19037,,,,,,,,,,,,,,,,,,58.97090000000001
MNE,Montenegro,Europe & Central Asia,Upper middle income,2007,,,,72.1345,,,,,,,,,,,,,,,,,,58.41288
MNE,Montenegro,Europe & Central Asia,Upper middle income,2006,,,,,,,,,,,,,,,,,,,,,,
MNE,Montenegro,Europe & Central Asia,Upper middle income,2005,,,,,,,,,,,,,,,,,,,,,,
MNE,Montenegro,Europe & Central Asia,Upper middle income,2004,,,,,,,,,,,,,,,,,,,,,,
MAR,Morocco,Middle East & North Africa,Lower middle income,2020,53.0,73.38133,43.0,93.00662,16.0,83.24781,34.0,87.25573000000001,81.0,65.84379,119.0,45.00000000000001,37.0,70.0,24.0,87.22445,58.0,85.58359,60.0,63.70476000000001,73.0,52.94654000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2019,,71.67294000000003,,92.98835,,82.4651,,81.34100000000002,,66.61355,,45.00000000000001,,64.0,,85.71798000000003,,84.83208,,60.92698000000001,,52.84439
MAR,Morocco,Middle East & North Africa,Lower middle income,2018,,69.21146,,92.45671999999999,,82.25144,,79.64237,,65.72185,,45.00000000000001,,64.0,,85.71798000000003,,82.36623,,60.92698000000001,,34.03099
MAR,Morocco,Middle East & North Africa,Lower middle income,2017,,69.23623,,90.74611999999999,,82.29446,,82.83363000000001,,66.5635,,45.00000000000001,,64.0,,83.73873,,82.36623,,60.92698000000001,,33.89268000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2016,,67.39799000000001,,90.46734,,81.84097000000001,,82.43703000000002,,65.36109,,40.0,,54.00000000000001,,83.83900000000001,,81.21480000000003,,60.92698000000001,,33.89268000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2015,,,,88.73142000000001,,82.60441,,80.79005000000002,,,,40.0,,54.00000000000001,,,,80.98393,,,,33.778240000000004
MAR,Morocco,Middle East & North Africa,Lower middle income,2014,,,,88.69041999999999,,,,,,,,40.0,,54.00000000000001,,,,,,,,33.743640000000006
MAR,Morocco,Middle East & North Africa,Lower middle income,2013,,,,87.08298,,,,,,,,,,,,,,,,,,31.435610000000004
MAR,Morocco,Middle East & North Africa,Lower middle income,2012,,,,86.37402,,,,,,,,,,,,,,,,,,33.743640000000006
MAR,Morocco,Middle East & North Africa,Lower middle income,2011,,,,86.29502000000002,,,,,,,,,,,,,,,,,,33.79311000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2010,,,,86.19511999999999,,,,,,,,,,,,,,,,,,37.63276000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2009,,,,85.96603,,,,,,,,,,,,,,,,,,37.63276000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2008,,,,85.64676999999999,,,,,,,,,,,,,,,,,,37.75759
MAR,Morocco,Middle East & North Africa,Lower middle income,2007,,,,82.52401,,,,,,,,,,,,,,,,,,37.63276000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2006,,,,82.23801999999999,,,,,,,,,,,,,,,,,,37.63276000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2005,,,,61.571419999999996,,,,,,,,,,,,,,,,,,37.30728000000001
MAR,Morocco,Middle East & North Africa,Lower middle income,2004,,,,46.82705000000001,,,,,,,,,,,,,,,,,,37.25074
MOZ,Mozambique,Sub-Saharan Africa,Low income,2020,138.0,54.99550000000001,176.0,69.26071,61.0,73.18496999999999,103.0,71.65589,136.0,53.37704,165.0,25.000000000000004,147.0,32.0,127.0,64.03771,94.0,73.83543,168.0,39.782309999999995,86.0,47.82089000000001
MOZ,Mozambique,Sub-Saharan Africa,Low income,2019,,54.56326000000001,,67.55816999999999,,72.56743,,71.02109,,52.94464000000001,,25.000000000000004,,32.0,,64.03771,,73.83543,,39.782309999999995,,46.88584
MOZ,Mozambique,Sub-Saharan Africa,Low income,2018,,52.788030000000006,,71.00044000000003,,72.80281000000002,,54.05827000000001,,52.57249,,25.000000000000004,,32.0,,61.83143000000001,,70.63613000000002,,39.782309999999995,,48.19645000000001
MOZ,Mozambique,Sub-Saharan Africa,Low income,2017,,52.063370000000006,,73.54223,,72.96403000000002,,44.17645,,52.03284000000001,,25.000000000000004,,32.0,,61.83143000000001,,69.69273000000001,,39.782309999999995,,49.61173
MOZ,Mozambique,Sub-Saharan Africa,Low income,2016,,52.81247000000001,,74.38611,,72.95947000000002,,44.89372,,58.60813,,25.000000000000004,,32.0,,61.17455,,69.69273000000001,,39.782309999999995,,49.62768000000001
MOZ,Mozambique,Sub-Saharan Africa,Low income,2015,,,,75.85687,,71.01706999999999,,44.411,,,,25.000000000000004,,32.0,,,,69.69273000000001,,,,49.50138000000001
MOZ,Mozambique,Sub-Saharan Africa,Low income,2014,,,,75.34514,,,,,,,,5.0,,32.0,,,,,,,,36.65457
MOZ,Mozambique,Sub-Saharan Africa,Low income,2013,,,,75.01034,,,,,,,,,,,,,,,,,,33.73755000000001
MOZ,Mozambique,Sub-Saharan Africa,Low income,2012,,,,75.5779,,,,,,,,,,,,,,,,,,33.91519
MOZ,Mozambique,Sub-Saharan Africa,Low income,2011,,,,74.49597,,,,,,,,,,,,,,,,,,33.380660000000006
MOZ,Mozambique,Sub-Saharan Africa,Low income,2010,,,,69.78003000000001,,,,,,,,,,,,,,,,,,32.359680000000004
MOZ,Mozambique,Sub-Saharan Africa,Low income,2009,,,,60.86972000000001,,,,,,,,,,,,,,,,,,32.359680000000004
MOZ,Mozambique,Sub-Saharan Africa,Low income,2008,,,,62.39894,,,,,,,,,,,,,,,,,,31.806610000000006
MOZ,Mozambique,Sub-Saharan Africa,Low income,2007,,,,44.52404000000001,,,,,,,,,,,,,,,,,,13.51926
MOZ,Mozambique,Sub-Saharan Africa,Low income,2006,,,,41.78171,,,,,,,,,,,,,,,,,,12.78497
MOZ,Mozambique,Sub-Saharan Africa,Low income,2005,,,,41.53082000000001,,,,,,,,,,,,,,,,,,12.16807
MOZ,Mozambique,Sub-Saharan Africa,Low income,2004,,,,39.33119000000001,,,,,,,,,,,,,,,,,,12.16807
MMR,Myanmar,East Asia & Pacific,Lower middle income,2020,165.0,46.82775,70.0,89.34536999999999,46.0,75.40137,148.0,56.679109999999994,125.0,56.46869,181.0,10.0,176.0,22.000000000000004,129.0,63.93551000000001,168.0,47.674009999999996,187.0,26.386180000000003,164.0,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2019,,43.4838,,77.33030000000002,,70.49516000000001,,55.67195,,52.809509999999996,,10.0,,12.000000000000002,,63.93551000000001,,47.674009999999996,,24.534329999999997,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2018,,42.97482,,75.41723,,70.4702,,52.52118000000001,,52.80847000000001,,10.0,,12.000000000000002,,63.93551000000001,,47.674009999999996,,24.534329999999997,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2017,,42.67139,,75.29297000000003,,70.12704000000001,,52.16677000000001,,51.12752,,10.0,,12.000000000000002,,63.67706,,47.40096000000001,,24.534329999999997,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2016,,42.12121000000001,,64.74112000000001,,68.9218,,50.92207000000001,,51.07737,,10.0,,12.000000000000002,,63.57534,,55.05281000000001,,24.534329999999997,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2015,,,,17.734460000000006,,66.85703000000001,,46.00608,,,,10.0,,12.000000000000002,,,,55.05281000000001,,,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2014,,,,16.61306,,,,,,,,10.0,,12.000000000000002,,,,,,,,20.38725
MMR,Myanmar,East Asia & Pacific,Lower middle income,2013,,,,15.476300000000002,,,,,,,,,,,,,,,,,,19.3202
MMR,Myanmar,East Asia & Pacific,Lower middle income,2012,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2011,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2010,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2009,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2008,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2007,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2006,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2005,,,,,,,,,,,,,,,,,,,,,,
MMR,Myanmar,East Asia & Pacific,Lower middle income,2004,,,,,,,,,,,,,,,,,,,,,,
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2020,104.0,61.35078000000001,165.0,72.20375,84.0,69.96695000000001,76.0,78.3448,173.0,40.641070000000006,80.0,60.00000000000001,88.0,56.00000000000001,88.0,74.51661,138.0,61.47128000000001,64.0,63.435669999999995,127.0,36.92769000000001
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2019,,61.35142000000001,,72.06684,,69.789,,78.24519000000002,,41.02119,,60.00000000000001,,56.00000000000001,,74.51661,,61.47128000000001,,63.435669999999995,,36.968379999999996
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2018,,61.104940000000006,,71.90288000000002,,69.43339,,78.12250999999999,,40.97719,,60.00000000000001,,56.00000000000001,,74.51661,,61.47128000000001,,61.583819999999996,,37.04175
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2017,,60.08295,,68.8746,,69.38204,,78.10636000000002,,39.18074,,60.00000000000001,,56.00000000000001,,74.51661,,61.47128000000001,,56.028259999999996,,37.26963000000001
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2016,,60.044819999999994,,68.91852,,69.47799,,78.13942,,38.35948000000001,,60.00000000000001,,56.00000000000001,,74.51661,,61.47128000000001,,56.028259999999996,,37.53663
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2015,,,,68.66873000000001,,70.01295,,59.20678,,,,55.00000000000001,,56.00000000000001,,,,61.47128000000001,,,,37.715390000000006
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2014,,,,68.46446,,,,,,,,55.00000000000001,,56.00000000000001,,,,,,,,37.55744
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2013,,,,67.99343,,,,,,,,,,,,,,,,,,37.52367
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2012,,,,68.15755,,,,,,,,,,,,,,,,,,37.23333
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2011,,,,67.9979,,,,,,,,,,,,,,,,,,36.89562
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2010,,,,67.75763,,,,,,,,,,,,,,,,,,35.467729999999996
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2009,,,,67.54276,,,,,,,,,,,,,,,,,,35.467729999999996
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2008,,,,59.22733,,,,,,,,,,,,,,,,,,36.79721
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2007,,,,60.76623000000001,,,,,,,,,,,,,,,,,,36.79721
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2006,,,,60.67702000000001,,,,,,,,,,,,,,,,,,36.42321000000001
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2005,,,,63.121669999999995,,,,,,,,,,,,,,,,,,35.17504
NAM,Namibia,Sub-Saharan Africa,Upper middle income,2004,,,,62.502359999999996,,,,,,,,,,,,,,,,,,34.847060000000006
NPL,Nepal,South Asia,Low income,2020,94.0,63.18660000000001,135.0,81.65690000000002,107.0,67.30365,135.0,60.8719,97.0,63.55268,37.0,75.0,79.0,58.00000000000001,175.0,47.14553,60.0,85.14296,151.0,45.99435,87.0,47.19805
NPL,Nepal,South Asia,Low income,2019,,59.65408000000001,,82.13011,,57.92103,,58.28145000000001,,64.71144000000001,,50.00000000000001,,58.00000000000001,,52.73095000000001,,80.35177,,45.2559,,47.15818
NPL,Nepal,South Asia,Low income,2018,,59.98159,,81.75712,,55.66701000000001,,57.947570000000006,,64.81576000000001,,50.00000000000001,,58.00000000000001,,57.87518000000001,,80.35177,,45.2559,,48.14561000000001
NPL,Nepal,South Asia,Low income,2017,,58.027710000000006,,83.76746999999999,,54.65732000000001,,57.79801000000001,,64.79531,,30.000000000000004,,58.00000000000001,,57.88364000000001,,80.35177,,45.2559,,47.76773000000001
NPL,Nepal,South Asia,Low income,2016,,59.70833,,83.47713,,70.18149000000001,,57.51182000000001,,64.75616000000001,,30.000000000000004,,58.00000000000001,,58.07684,,82.50569,,45.2559,,47.31831
NPL,Nepal,South Asia,Low income,2015,,,,83.00745,,68.80379,,57.04888,,,,30.000000000000004,,58.00000000000001,,,,82.50569,,,,48.53298
NPL,Nepal,South Asia,Low income,2014,,,,82.70692000000003,,,,,,,,30.000000000000004,,58.00000000000001,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2013,,,,79.88953000000002,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2012,,,,79.34416,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2011,,,,77.69184000000001,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2010,,,,76.80741,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2009,,,,75.9856,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2008,,,,74.27937,,,,,,,,,,,,,,,,,,48.53298
NPL,Nepal,South Asia,Low income,2007,,,,73.69491000000002,,,,,,,,,,,,,,,,,,31.34548
NPL,Nepal,South Asia,Low income,2006,,,,74.7787,,,,,,,,,,,,,,,,,,31.12909
NPL,Nepal,South Asia,Low income,2005,,,,74.25565,,,,,,,,,,,,,,,,,,31.49142
NPL,Nepal,South Asia,Low income,2004,,,,73.75955,,,,,,,,,,,,,,,,,,31.5649
NLD,Netherlands,High income: OECD,High income,2020,42.0,76.10376000000002,24.0,94.33849,88.0,69.40075999999999,58.0,82.46070999999999,30.0,80.06381999999999,119.0,45.00000000000001,79.0,58.00000000000001,22.0,87.40831999999999,1.0,100.0,78.0,59.940720000000006,7.0,84.42479
NLD,Netherlands,High income: OECD,High income,2019,,76.09693,,94.30561999999999,,69.36416000000001,,82.44946,,80.05261999999999,,45.00000000000001,,58.00000000000001,,87.57765,,100.0,,59.940720000000006,,84.27909000000002
NLD,Netherlands,High income: OECD,High income,2018,,76.08463,,94.27871,,69.33420000000001,,82.44505000000002,,80.04278000000002,,45.00000000000001,,58.00000000000001,,87.5882,,100.0,,59.940720000000006,,84.21661
NLD,Netherlands,High income: OECD,High income,2017,,75.57281,,94.27228,,69.32704000000001,,82.44399000000001,,80.03790000000002,,40.0,,58.00000000000001,,87.71033000000001,,100.0,,59.940720000000006,,83.99584
NLD,Netherlands,High income: OECD,High income,2016,,75.52210000000002,,94.26227,,69.3159,,82.44235,,80.03435,,40.0,,58.00000000000001,,87.45851,,100.0,,59.940720000000006,,83.76686000000002
NLD,Netherlands,High income: OECD,High income,2015,,,,94.2042,,69.25124000000001,,81.56326,,,,40.0,,58.00000000000001,,,,100.0,,,,83.76686000000002
NLD,Netherlands,High income: OECD,High income,2014,,,,94.06254,,,,,,,,40.0,,58.00000000000001,,,,,,,,84.11112000000001
NLD,Netherlands,High income: OECD,High income,2013,,,,89.25693000000003,,,,,,,,,,,,,,,,,,83.91928
NLD,Netherlands,High income: OECD,High income,2012,,,,86.92364,,,,,,,,,,,,,,,,,,83.3251
NLD,Netherlands,High income: OECD,High income,2011,,,,86.76921,,,,,,,,,,,,,,,,,,80.31668
NLD,Netherlands,High income: OECD,High income,2010,,,,86.96996,,,,,,,,,,,,,,,,,,80.71927000000002
NLD,Netherlands,High income: OECD,High income,2009,,,,86.79641000000002,,,,,,,,,,,,,,,,,,80.71927000000002
NLD,Netherlands,High income: OECD,High income,2008,,,,86.70193,,,,,,,,,,,,,,,,,,82.79842000000002
NLD,Netherlands,High income: OECD,High income,2007,,,,85.96854,,,,,,,,,,,,,,,,,,83.41481999999999
NLD,Netherlands,High income: OECD,High income,2006,,,,83.38225000000001,,,,,,,,,,,,,,,,,,83.53998
NLD,Netherlands,High income: OECD,High income,2005,,,,83.25764000000002,,,,,,,,,,,,,,,,,,83.41481999999999
NLD,Netherlands,High income: OECD,High income,2004,,,,83.18321,,,,,,,,,,,,,,,,,,83.16640000000002
NZL,New Zealand,High income: OECD,High income,2020,1.0,86.76465,1.0,99.97544,7.0,86.46305000000002,48.0,83.98429,2.0,94.59107,1.0,100.0,3.0,86.0,9.0,91.04982,63.0,84.63253,23.0,71.47508,36.0,69.47519000000001
NZL,New Zealand,High income: OECD,High income,2019,,87.00452000000001,,99.97539,,86.49991999999999,,83.98388000000001,,94.59085999999999,,100.0,,86.0,,91.07817,,84.63253,,71.47508,,71.80933
NZL,New Zealand,High income: OECD,High income,2018,,87.02213,,99.96351999999999,,86.35896000000002,,83.97043000000002,,94.88353,,100.0,,86.0,,91.08243,,84.63253,,71.47508,,71.85481999999999
NZL,New Zealand,High income: OECD,High income,2017,,87.16633,,99.96171,,86.25672,,83.95936,,94.46159,,100.0,,86.0,,90.70674,,84.63253,,74.25286000000001,,71.43182
NZL,New Zealand,High income: OECD,High income,2016,,87.13471000000001,,99.9621,,86.3917,,83.96173,,94.46365,,100.0,,86.0,,90.2719,,84.63253,,74.25286000000001,,71.41062000000002
NZL,New Zealand,High income: OECD,High income,2015,,,,99.96032,,86.35739000000002,,83.29867,,,,100.0,,86.0,,,,84.63253,,,,71.56197
NZL,New Zealand,High income: OECD,High income,2014,,,,99.9575,,,,,,,,95.0,,86.0,,,,,,,,71.39715000000002
NZL,New Zealand,High income: OECD,High income,2013,,,,99.95586999999999,,,,,,,,,,,,,,,,,,71.23669000000002
NZL,New Zealand,High income: OECD,High income,2012,,,,99.95409,,,,,,,,,,,,,,,,,,68.96725
NZL,New Zealand,High income: OECD,High income,2011,,,,99.95414,,,,,,,,,,,,,,,,,,69.12661999999999
NZL,New Zealand,High income: OECD,High income,2010,,,,99.94971,,,,,,,,,,,,,,,,,,67.52846000000001
NZL,New Zealand,High income: OECD,High income,2009,,,,99.95084,,,,,,,,,,,,,,,,,,67.52846000000001
NZL,New Zealand,High income: OECD,High income,2008,,,,95.62209,,,,,,,,,,,,,,,,,,63.325359999999996
NZL,New Zealand,High income: OECD,High income,2007,,,,95.62051,,,,,,,,,,,,,,,,,,63.30970000000001
NZL,New Zealand,High income: OECD,High income,2006,,,,95.619,,,,,,,,,,,,,,,,,,64.25806
NZL,New Zealand,High income: OECD,High income,2005,,,,95.61702,,,,,,,,,,,,,,,,,,64.56656000000001
NZL,New Zealand,High income: OECD,High income,2004,,,,95.6152,,,,,,,,,,,,,,,,,,64.36702000000001
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2020,142.0,54.38673000000001,145.0,79.57321999999999,176.0,46.325359999999996,115.0,68.26319000000001,160.0,46.35367,104.0,50.00000000000001,170.0,24.000000000000004,162.0,52.69336000000001,84.0,76.98581,87.0,58.583169999999996,107.0,41.08948
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2019,,54.539669999999994,,79.83795,,46.58455000000001,,68.38979,,47.18956000000001,,50.00000000000001,,24.000000000000004,,52.69336000000001,,76.98581,,58.583169999999996,,41.13249
NIC,Nicaragua,Latin America & Caribbean,Lower middle income,2018,,54.171119999999995,,79.61250000000003,,46.30715000000001,,68.29005000000001,,47.18412000000001,,45.00000000000001,,24.000000000000004,,52.85659,,78.99053,,58.583169999999996,,40.88709
